기관명,대수,회기,의안번호,의안명,의안종류,발의일,발의자,발의자구분,공동발의여부,대표발의의원,공동발의의원,소관위원회,위원회상정일,위원회의결일,위원회처리결과,본회의상정일,본회의의결일,본회의처리결과,본회의회의록URL
남양주시의회,9,제313회,742,남양주시 농어업작업 안전재해 예방 및 지원에 관한 조례안,조례안,2025-07-09,김상수 의원 등 8명,의회발의,Y,김상수,,도시교통위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,743,남양주시 도로조명시설 설치 및 관리에 관한 조례 일부개정조례안,조례안,2025-07-09,김지훈(민) 의원 등 12명,의회발의,Y,김지훈(민),,도시교통위원회,2025-07-17,2025-07-17,원안가결,,,원안가결,
남양주시의회,9,제313회,744,남양주시 주민자치센터 설치 및 운영 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,745,남양주시 주민자치회 설치·운영에 관한 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,자치행정위원회,2025-07-17,2025-07-17,수정가결,2025-07-18,2025-07-18,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,746,남양주시 지방공무원 복무 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,자치행정위원회,2025-07-17,2025-07-17,원안가결,,,원안가결,
남양주시의회,9,제313회,747,2025년도 공유재산관리계획 수시4차안 - (가칭)동부장애인복지관 건립 - 오남 복합문화센터 건립 - 수동면 배드민턴장 이전 설치 - 주차전용건축물 기부채납(평내동 660-8번지),승인안,2025-07-09,남양주시장,시장발의,,,,자치행정위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,748,남양주시 경력단절여성등의 경제활동 촉진에 관한 조례 전부개정조례안,조례안,,,,,,,,,,,,,,
남양주시의회,9,제313회,749,남양주시다함께돌봄센터 3개소 운영 민간위탁 동의안,동의안,2025-07-09,남양주시장,시장발의,,,,복지환경위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,750,시립어린이집 운영 사무 민간위탁 동의안,동의안,2025-07-09,남양주시장,시장발의,,,,복지환경위원회,2025-07-17,2025-07-17,원안가결,,,원안가결,
남양주시의회,9,제313회,751,남양주시 어린이비전센터 설치 및 운영에 관한 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,복지환경위원회,2025-07-17,2025-07-17,원안가결,,,원안가결,
남양주시의회,9,제313회,752,남양주시 놀이체험시설 설치 및 관리에 관한 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,복지환경위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,753,남양주시 장난감도서관 설치 및 운영 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,복지환경위원회,2025-09-12,2025-09-12,원안가결,,,원안가결,
남양주시의회,9,제313회,754,남양주시 정약용유적지 관리 및 운영 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,자치행정위원회,2025-07-17,2025-07-17,수정가결,2025-07-18,2025-07-18,수정가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,755,제1차 남양주시 탄소중립 녹색성장 기본계획 수립 보고,기타,,,,,,,,,,,,,,
남양주시의회,9,제313회,756,남양주시 공공하수처리시설(별내·진접·가운) 증설 및 개량 민간투자사업 동의안,동의안,2025-07-09,남양주시장,시장발의,,,,도시교통위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,757,남양주시 보도구역 안 횡단차도 설치에 관한 조례 일부개정조례안,조례안,2025-07-09,남양주시장,시장발의,,,,도시교통위원회,2025-07-17,2025-07-17,원안가결,2025-07-18,2025-07-18,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3713
남양주시의회,9,제313회,758,예산결산특별위원회 구성 및 위원 선임안,기타,,,,,,,,,,,2025-07-16,2025-07-16,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3711
남양주시의회,9,제314회,759,남양주시의회 홍보대사 운영에 관한 조례안,조례안,2025-09-03,이진환 의원 등 8명,의회발의,Y,이진환,,운영위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,760,남양주시 중대재해 예방 및 관리에 관한 조례안,조례안,2025-09-03,김동훈 의원 등 7명,의회발의,Y,김동훈,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,761,남양주시 각종 위원회 설치 및 운영 조례안,조례안,2025-09-03,한근수 의원 등 6명,의회발의,Y,한근수,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,762,남양주시 각종 위원회 설치 및 운영 조례 제정에 따른 남양주시 조례 일괄개정조례안,조례안,2025-09-03,한근수 의원 등 6명,의회발의,Y,한근수,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,763,남양주시 통리장자녀 장학금 지급 조례 일부개정조례안,조례안,2025-09-03,원주영 의원 등 13명,의회발의,Y,원주영,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,764,남양주시 행사예산 공개에 관한 조례안,조례안,2025-09-03,정현미 의원 등 8명,의회발의,Y,정현미,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,765,남양주시 환경교육 활성화 및 지원 조례 일부개정조례안,조례안,2025-09-03,손정자 의원 등 9명,의회발의,Y,손정자,,복지환경위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,766,남양주시 환경친화적 자동차 전용주차구역의 화재 예방 및 안전시설 지원에 관한 조례,조례안,2025-09-03,박윤옥 의원 등 9명,의회발의,Y,박윤옥,,복지환경위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,767,남양주시 도시공원 및 녹지 조례 일부개정조례안,조례안,2025-09-03,이경숙 의원 등 9명,의회발의,Y,이경숙,,복지환경위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,768,남양주시 영양관리 조례안,조례안,2025-09-03,손정자 의원 등 9명,의회발의,Y,손정자,,복지환경위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,769,남양주시 건축물관리 조례 일부개정조례안,조례안,2025-09-03,김영실 의원 등 10명,의회발의,Y,김영실,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,770,남양주시 주차장 조례 일부개정조례안,조례안,2025-09-03,김지훈(국) 의원 등 10명,의회발의,Y,김지훈(국),,도시교통위원회,2025-09-17,2025-09-17,원안가결,,,원안가결,
남양주시의회,9,제314회,771,남양주시 공공주택지구 주민 지원 조례안,조례안,2025-09-03,박경원 의원 등 13명,의회발의,Y,박경원,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,772,남양주시 4차 산업혁명 촉진에 관한 조례 폐지조례안,조례안,2025-09-03,이진환 의원 등 13명,의회발의,Y,이진환,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,773,남양주시 화훼산업 활성화 지원에 관한 조례안,조례안,2025-09-03,이수련 의원 등 11명,의회발의,Y,이수련,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,774,남양주시 농업기계 임대사업소 운영 조례 일부개정조례안,조례안,2025-09-03,이상기 의원 등 12명,의회발의,Y,이상기,,도시교통위원회,2025-09-17,2025-09-17,원안가결,,,원안가결,
남양주시의회,9,제314회,775,남양주시 도로상 맨홀 등 작업구의 정비 및 관리에 관한 조례 일부개정조례안,조례안,2025-09-03,김상수 의원 등 8명,의회발의,Y,김상수,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,776,2025년도 제2회 추가경정예산안,예산결산,2025-09-03,남양주시장,시장발의,,,,예산결산특별위원회,2025-09-22,2025-09-22,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,777,2025년도 제1차 기금운용계획 변경안,예산결산,2025-09-03,남양주시장,시장발의,,,,예산결산특별위원회,2025-09-22,2025-09-22,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,778,「경기도시장군수협의회」 규약 일부개정 보고,기타,,,,,,,,,,,,,,
남양주시의회,9,제314회,779,남양주시 기업활동의 촉진 및 유치 등에 관한 조례 일부개정조례안,조례안,2025-09-03,남양주시장,시장발의,,,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,780,2023년도 공유재산관리계획 변경안 - 별내동 복합커뮤니티센터 건립,승인안,2025-09-03,남양주시장,시장발의,,,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,781,2025년도 공유재산관리계획 수시5차안 - 호평동 사방시설 설치 토지매입 - 운수2리 마을회관 신축공사,승인안,2025-09-03,남양주시장,시장발의,,,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,782,남양주시 공공체육시설 민간위탁 동의안,동의안,2025-09-03,남양주시장,시장발의,,,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,783,화도복지회관 민간위탁 동의안,동의안,2025-09-03,남양주시장,시장발의,,,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,784,묵현복지문화센터 민간위탁 동의안,동의안,2025-09-03,남양주시장,시장발의,,,,자치행정위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,785,2026년도 남양주시복지재단 출연안,기타,2025-09-03,남양주시장,시장발의,,,,복지환경위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,786,남양주시 물맑음수목원 설치 및 운영 등에 관한 조례 일부개정조례안,조례안,2025-09-03,남양주시장,시장발의,,,,복지환경위원회,2025-09-12,2025-09-12,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,787,별내 자동클린넷 및 클린센터 운영관리 민간위탁 동의안,동의안,2025-09-03,남양주시장,시장발의,,,,복지환경위원회,2025-09-19,2025-09-19,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,788,남양주시 교통약자의 이동편의 증진에 관한 조례 일부개정조례안,조례안,2025-09-03,남양주시장,시장발의,,,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,789,현수막 지정게시대 관리 민간위탁 동의안,동의안,2025-09-03,남양주시장,시장발의,,,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,790,옥외광고물 등 안전점검 민간위탁 동의안,동의안,2025-09-03,김상수 의원 등 8명,의회발의,Y,김상수,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,791,진접읍 팔야리 도시재생활성화계획 수립 의견청취안,의견청취,2025-09-03,남양주시장,시장발의,,,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,792,2030년 남양주시 도시·주거환경정비기본계획 변경 의견청취안,의견청취,2025-09-03,남양주시장,시장발의,,,,도시교통위원회,2025-09-17,2025-09-17,원안가결,2025-09-24,2025-09-24,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,794,남양주시 도시계획 조례 일부개정조례안,조례안,2025-09-05,김지훈(민) 의원 등 8명,의회발의,Y,김지훈(민),,도시교통위원회,2025-09-17,2025-09-17,원안가결,,,원안가결,
남양주시의회,9,제314회,795,2025년도 행정사무감사계획서 승인의 건,승인안,,,,,,,,,,,2025-09-24,2025-09-24,,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3733
남양주시의회,9,제314회,796,시장 등 관계공무원 출석 요구의 건,기타,,,,,,,,,,,,,,
남양주시의회,9,제315회,797,남양주시 안심귀가 환경조성에 관한 조례 일부개정조례안,조례안,2025-10-15,한근수 의원 등 5명,의회발의,Y,한근수,,자치행정위원회,2025-10-27,2025-10-27,원안가결,2025-10-28,2025-10-28,원안가결,https://www.nyjc.go.kr/minutes/svc/web/cms/mnts/SvcMntsViewer.php?schSn=3744
